date,product_name,qty,price,total_revenue
2024-04-20,Amoxicillin 250mg,20,4.0,80.0
2024-04-20,Chloramphenicol,11,6.0,66.0
2024-04-20,Ciprofloxacin 500mg,17,5.5,93.5
2024-04-20,Aspirin 325mg,2,0.8,1.6
2024-04-20,Vitamin B Complex,4,2.5,10.0
2024-04-20,Platelet Support,3,25.0,75.0
2024-04-21,Oseltamivir 75mg,18,12.0,216.0
2024-04-21,Paracetamol 500mg,48,1.5,72.0
2024-04-21,Vitamin C,28,0.8,22.400000000000002
2024-04-21,Cough Syrup,42,3.0,126.0
2024-04-21,Artemether IV,16,15.0,240.0
2024-04-21,Quinine 500mg,10,8.0,80.0
2024-04-21,Ibuprofen 200mg,20,1.0,20.0
2024-04-21,Amoxicillin 250mg,29,4.0,116.0
2024-04-21,Chloramphenicol,7,6.0,42.0
2024-04-21,Ciprofloxacin 500mg,18,5.5,99.0
2024-04-21,Aspirin 325mg,6,0.8,4.800000000000001
2024-04-21,Vitamin B Complex,2,2.5,5.0
2024-04-21,Platelet Support,3,25.0,75.0
2024-04-22,Oseltamivir 75mg,17,12.0,204.0
2024-04-22,Paracetamol 500mg,55,1.5,82.5
2024-04-22,Vitamin C,35,0.8,28.0
2024-04-22,Cough Syrup,34,3.0,102.0
2024-04-22,Artemether IV,13,15.0,195.0
2024-04-22,Quinine 500mg,10,8.0,80.0
2024-04-22,Ibuprofen 200mg,30,1.0,30.0
2024-04-22,Platelet Support,9,25.0,225.0
2024-04-22,Amoxicillin 250mg,26,4.0,104.0
2024-04-22,Chloramphenicol,11,6.0,66.0
2024-04-22,Ciprofloxacin 500mg,19,5.5,104.5
2024-04-22,Aspirin 325mg,3,0.8,2.4000000000000004
2024-04-22,Vitamin B Complex,3,2.5,7.5
2024-04-23,Oseltamivir 75mg,15,12.0,180.0
2024-04-23,Paracetamol 500mg,51,1.5,76.5
2024-04-23,Cough Syrup,39,3.0,117.0
2024-04-23,Ibuprofen 200mg,29,1.0,29.0
2024-04-23,Vitamin C,25,0.8,20.0
2024-04-23,Artemether IV,4,15.0,60.0
2024-04-23,Quinine 500mg,14,8.0,112.0
2024-04-23,Platelet Support,9,25.0,225.0
2024-04-23,Amoxicillin 250mg,27,4.0,108.0
2024-04-23,Chloramphenicol,11,6.0,66.0
2024-04-23,Ciprofloxacin 500mg,20,5.5,110.0
2024-04-23,Aspirin 325mg,4,0.8,3.2
2024-04-23,Vitamin B Complex,3,2.5,7.5
2024-04-24,Oseltamivir 75mg,15,12.0,180.0
2024-04-24,Paracetamol 500mg,67,1.5,100.5
2024-04-24,Vitamin C,34,0.8,27.200000000000003
2024-04-24,Cough Syrup,30,3.0,90.0
2024-04-24,Artemether IV,12,15.0,180.0
2024-04-24,Quinine 500mg,12,8.0,96.0
2024-04-24,Ibuprofen 200mg,30,1.0,30.0
2024-04-24,Platelet Support,10,25.0,250.0
2024-04-24,Amoxicillin 250mg,20,4.0,80.0
2024-04-24,Chloramphenicol,11,6.0,66.0
2024-04-24,Ciprofloxacin 500mg,16,5.5,88.0
2024-04-24,Aspirin 325mg,7,0.8,5.6000000000000005
2024-04-24,Vitamin B Complex,3,2.5,7.5
2024-04-25,Oseltamivir 75mg,8,12.0,96.0
2024-04-25,Paracetamol 500mg,49,1.5,73.5
2024-04-25,Vitamin C,29,0.8,23.200000000000003
2024-04-25,Cough Syrup,48,3.0,144.0
2024-04-25,Artemether IV,7,15.0,105.0
2024-04-25,Quinine 500mg,9,8.0,72.0
2024-04-25,Ibuprofen 200mg,25,1.0,25.0
2024-04-25,Platelet Support,8,25.0,200.0
2024-04-25,Amoxicillin 250mg,14,4.0,56.0
2024-04-25,Ciprofloxacin 500mg,16,5.5,88.0
2024-04-25,Chloramphenicol,4,6.0,24.0
2024-04-25,Vitamin B Complex,5,2.5,12.5
2024-04-26,Oseltamivir 75mg,13,12.0,156.0
2024-04-26,Paracetamol 500mg,63,1.5,94.5
2024-04-26,Vitamin C,41,0.8,32.800000000000004
2024-04-26,Cough Syrup,41,3.0,123.0
2024-04-26,Artemether IV,9,15.0,135.0
2024-04-26,Quinine 500mg,13,8.0,104.0
2024-04-26,Ibuprofen 200mg,39,1.0,39.0
2024-04-26,Platelet Support,11,25.0,275.0
2024-04-26,Amoxicillin 250mg,23,4.0,92.0
2024-04-26,Chloramphenicol,8,6.0,48.0
2024-04-26,Ciprofloxacin 500mg,24,5.5,132.0
2024-04-26,Aspirin 325mg,3,0.8,2.4000000000000004
2024-04-26,Vitamin B Complex,1,2.5,2.5
2024-04-27,Oseltamivir 75mg,14,12.0,168.0
2024-04-27,Paracetamol 500mg,55,1.5,82.5
2024-04-27,Vitamin C,29,0.8,23.200000000000003
2024-04-27,Cough Syrup,40,3.0,120.0
2024-04-27,Artemether IV,11,15.0,165.0
2024-04-27,Quinine 500mg,15,8.0,120.0
2024-04-27,Ibuprofen 200mg,27,1.0,27.0
2024-04-27,Platelet Support,11,25.0,275.0
2024-04-27,Amoxicillin 250mg,18,4.0,72.0
2024-04-27,Chloramphenicol,16,6.0,96.0
2024-04-27,Ciprofloxacin 500mg,30,5.5,165.0
2024-04-27,Aspirin 325mg,4,0.8,3.2
2024-04-27,Vitamin B Complex,3,2.5,7.5
2024-04-28,Oseltamivir 75mg,22,12.0,264.0
2024-04-28,Paracetamol 500mg,53,1.5,79.5
2024-04-28,Vitamin C,34,0.8,27.200000000000003
2024-04-28,Cough Syrup,39,3.0,117.0
2024-04-28,Artemether IV,10,15.0,150.0
2024-04-28,Quinine 500mg,11,8.0,88.0
2024-04-28,Ibuprofen 200mg,27,1.0,27.0
2024-04-28,Platelet Support,8,25.0,200.0
2024-04-28,Amoxicillin 250mg,40,4.0,160.0
2024-04-28,Chloramphenicol,14,6.0,84.0
2024-04-28,Ciprofloxacin 500mg,18,5.5,99.0
2024-04-28,Aspirin 325mg,4,0.8,3.2
2024-04-28,Vitamin B Complex,4,2.5,10.0
2024-04-29,Oseltamivir 75mg,15,12.0,180.0
2024-04-29,Paracetamol 500mg,53,1.5,79.5
2024-04-29,Vitamin C,30,0.8,24.0
2024-04-29,Cough Syrup,41,3.0,123.0
2024-04-29,Artemether IV,7,15.0,105.0
2024-04-29,Quinine 500mg,9,8.0,72.0
2024-04-29,Ibuprofen 200mg,26,1.0,26.0
2024-04-29,Platelet Support,15,25.0,375.0
2024-04-29,Amoxicillin 250mg,21,4.0,84.0
2024-04-29,Chloramphenicol,7,6.0,42.0
2024-04-29,Ciprofloxacin 500mg,10,5.5,55.0
2024-04-29,Aspirin 325mg,3,0.8,2.4000000000000004
2024-04-29,Vitamin B Complex,3,2.5,7.5
2024-04-30,Oseltamivir 75mg,28,12.0,336.0
2024-04-30,Paracetamol 500mg,53,1.5,79.5
2024-04-30,Vitamin C,44,0.8,35.2
2024-04-30,Cough Syrup,31,3.0,93.0
2024-04-30,Artemether IV,14,15.0,210.0
2024-04-30,Quinine 500mg,15,8.0,120.0
2024-04-30,Ibuprofen 200mg,40,1.0,40.0
2024-04-30,Platelet Support,10,25.0,250.0
2024-04-30,Amoxicillin 250mg,11,4.0,44.0
2024-04-30,Ciprofloxacin 500mg,13,5.5,71.5
2024-04-30,Aspirin 325mg,5,0.8,4.0
2024-04-30,Chloramphenicol,1,6.0,6.0
2024-05-01,Oseltamivir 75mg,16,12.0,192.0
2024-05-01,Paracetamol 500mg,72,1.5,108.0
2024-05-01,Vitamin C,30,0.8,24.0
2024-05-01,Cough Syrup,31,3.0,93.0
2024-05-01,Artemether IV,17,15.0,255.0
2024-05-01,Quinine 500mg,14,8.0,112.0
2024-05-01,Ibuprofen 200mg,31,1.0,31.0
2024-05-01,Platelet Support,17,25.0,425.0
2024-05-01,Amoxicillin 250mg,10,4.0,40.0
2024-05-01,Ciprofloxacin 500mg,16,5.5,88.0
2024-05-01,Aspirin 325mg,3,0.8,2.4000000000000004
2024-05-01,Chloramphenicol,2,6.0,12.0
2024-05-01,Vitamin B Complex,1,2.5,2.5
2024-05-02,Oseltamivir 75mg,15,12.0,180.0
2024-05-02,Paracetamol 500mg,50,1.5,75.0
2024-05-02,Vitamin C,53,0.8,42.400000000000006
2024-05-02,Cough Syrup,42,3.0,126.0
2024-05-02,Artemether IV,16,15.0,240.0
2024-05-02,Quinine 500mg,8,8.0,64.0
2024-05-02,Ibuprofen 200mg,39,1.0,39.0
2024-05-02,Platelet Support,10,25.0,250.0
2024-05-02,Amoxicillin 250mg,16,4.0,64.0
2024-05-02,Ciprofloxacin 500mg,7,5.5,38.5
2024-05-02,Aspirin 325mg,4,0.8,3.2
2024-05-02,Chloramphenicol,3,6.0,18.0
2024-05-02,Vitamin B Complex,6,2.5,15.0
2024-05-03,Oseltamivir 75mg,13,12.0,156.0
2024-05-03,Paracetamol 500mg,51,1.5,76.5
2024-05-03,Vitamin C,31,0.8,24.8
2024-05-03,Cough Syrup,38,3.0,114.0
2024-05-03,Artemether IV,12,15.0,180.0
2024-05-03,Quinine 500mg,8,8.0,64.0
2024-05-03,Ibuprofen 200mg,30,1.0,30.0
2024-05-03,Platelet Support,12,25.0,300.0
2024-05-03,Amoxicillin 250mg,10,4.0,40.0
2024-05-03,Ciprofloxacin 500mg,9,5.5,49.5
2024-05-03,Aspirin 325mg,1,0.8,0.8
2024-05-03,Chloramphenicol,2,6.0,12.0
2024-05-03,Vitamin B Complex,1,2.5,2.5
2024-05-04,Oseltamivir 75mg,15,12.0,180.0
2024-05-04,Paracetamol 500mg,50,1.5,75.0
2024-05-04,Vitamin C,27,0.8,21.6
2024-05-04,Cough Syrup,35,3.0,105.0
2024-05-04,Artemether IV,10,15.0,150.0
2024-05-04,Quinine 500mg,11,8.0,88.0
2024-05-04,Ibuprofen 200mg,28,1.0,28.0
2024-05-04,Platelet Support,24,25.0,600.0
2024-05-04,Amoxicillin 250mg,7,4.0,28.0
2024-05-04,Ciprofloxacin 500mg,8,5.5,44.0
2024-05-04,Aspirin 325mg,6,0.8,4.800000000000001
2024-05-04,Chloramphenicol,3,6.0,18.0
2024-05-04,Vitamin B Complex,3,2.5,7.5
2024-05-05,Oseltamivir 75mg,16,12.0,192.0
2024-05-05,Paracetamol 500mg,45,1.5,67.5
2024-05-05,Vitamin C,27,0.8,21.6
2024-05-05,Cough Syrup,37,3.0,111.0
2024-05-05,Artemether IV,13,15.0,195.0
2024-05-05,Quinine 500mg,12,8.0,96.0
2024-05-05,Ibuprofen 200mg,34,1.0,34.0
2024-05-05,Platelet Support,16,25.0,400.0
2024-05-05,Amoxicillin 250mg,11,4.0,44.0
2024-05-05,Ciprofloxacin 500mg,11,5.5,60.5
2024-05-05,Aspirin 325mg,1,0.8,0.8
2024-05-05,Chloramphenicol,4,6.0,24.0
2024-05-05,Vitamin B Complex,2,2.5,5.0
2024-05-06,Oseltamivir 75mg,16,12.0,192.0
2024-05-06,Paracetamol 500mg,60,1.5,90.0
2024-05-06,Vitamin C,47,0.8,37.6
2024-05-06,Cough Syrup,40,3.0,120.0
2024-05-06,Artemether IV,21,15.0,315.0
2024-05-06,Quinine 500mg,12,8.0,96.0
2024-05-06,Ibuprofen 200mg,24,1.0,24.0
2024-05-06,Platelet Support,18,25.0,450.0
2024-05-06,Amoxicillin 250mg,4,4.0,16.0
2024-05-06,Ciprofloxacin 500mg,9,5.5,49.5
2024-05-06,Aspirin 325mg,3,0.8,2.4000000000000004
2024-05-06,Chloramphenicol,3,6.0,18.0
2024-05-06,Vitamin B Complex,4,2.5,10.0
2024-05-07,Oseltamivir 75mg,19,12.0,228.0
2024-05-07,Paracetamol 500mg,53,1.5,79.5
2024-05-07,Vitamin C,29,0.8,23.200000000000003
2024-05-07,Cough Syrup,27,3.0,81.0
2024-05-07,Artemether IV,17,15.0,255.0
2024-05-07,Quinine 500mg,21,8.0,168.0
2024-05-07,Ibuprofen 200mg,28,1.0,28.0
2024-05-07,Platelet Support,7,25.0,175.0
2024-05-07,Amoxicillin 250mg,10,4.0,40.0
2024-05-07,Ciprofloxacin 500mg,2,5.5,11.0
2024-05-07,Aspirin 325mg,2,0.8,1.6
2024-05-07,Chloramphenicol,4,6.0,24.0
2024-05-07,Vitamin B Complex,1,2.5,2.5
2024-05-08,Oseltamivir 75mg,16,12.0,192.0
2024-05-08,Paracetamol 500mg,57,1.5,85.5
2024-05-08,Vitamin C,30,0.8,24.0
2024-05-08,Cough Syrup,30,3.0,90.0
2024-05-08,Artemether IV,13,15.0,195.0
2024-05-08,Quinine 500mg,14,8.0,112.0
2024-05-08,Ibuprofen 200mg,43,1.0,43.0
2024-05-08,Platelet Support,9,25.0,225.0
2024-05-08,Amoxicillin 250mg,14,4.0,56.0
2024-05-08,Ciprofloxacin 500mg,20,5.5,110.0
2024-05-08,Chloramphenicol,2,6.0,12.0
2024-05-08,Vitamin B Complex,8,2.5,20.0
2024-05-09,Oseltamivir 75mg,13,12.0,156.0
2024-05-09,Paracetamol 500mg,41,1.5,61.5
2024-05-09,Vitamin C,30,0.8,24.0
2024-05-09,Cough Syrup,23,3.0,69.0
2024-05-09,Artemether IV,13,15.0,195.0
2024-05-09,Quinine 500mg,13,8.0,104.0
2024-05-09,Ibuprofen 200mg,22,1.0,22.0
2024-05-09,Platelet Support,13,25.0,325.0
2024-05-09,Amoxicillin 250mg,14,4.0,56.0
2024-05-09,Ciprofloxacin 500mg,14,5.5,77.0
2024-05-09,Aspirin 325mg,4,0.8,3.2
2024-05-09,Chloramphenicol,2,6.0,12.0
2024-05-09,Vitamin B Complex,1,2.5,2.5
2024-05-10,Oseltamivir 75mg,17,12.0,204.0
2024-05-10,Paracetamol 500mg,32,1.5,48.0
2024-05-10,Vitamin C,23,0.8,18.400000000000002
2024-05-10,Cough Syrup,18,3.0,54.0
2024-05-10,Artemether IV,13,15.0,195.0
2024-05-10,Quinine 500mg,4,8.0,32.0
2024-05-10,Ibuprofen 200mg,22,1.0,22.0
2024-05-10,Platelet Support,10,25.0,250.0
2024-05-10,Amoxicillin 250mg,12,4.0,48.0
2024-05-10,Ciprofloxacin 500mg,10,5.5,55.0
2024-05-10,Aspirin 325mg,6,0.8,4.800000000000001
2024-05-10,Chloramphenicol,2,6.0,12.0
2024-05-10,Vitamin B Complex,4,2.5,10.0
2024-05-11,Oseltamivir 75mg,10,12.0,120.0
2024-05-11,Paracetamol 500mg,32,1.5,48.0
2024-05-11,Vitamin C,24,0.8,19.200000000000003
2024-05-11,Cough Syrup,15,3.0,45.0
2024-05-11,Platelet Support,3,25.0,75.0
2024-05-11,Ibuprofen 200mg,23,1.0,23.0
2024-05-11,Amoxicillin 250mg,6,4.0,24.0
2024-05-11,Ciprofloxacin 500mg,17,5.5,93.5
2024-05-11,Aspirin 325mg,3,0.8,2.4000000000000004
2024-05-11,Chloramphenicol,7,6.0,42.0
2024-05-11,Vitamin B Complex,2,2.5,5.0
2024-05-11,Artemether IV,6,15.0,90.0
2024-05-11,Quinine 500mg,2,8.0,16.0
2024-05-12,Oseltamivir 75mg,10,12.0,120.0
2024-05-12,Paracetamol 500mg,30,1.5,45.0
2024-05-12,Vitamin C,17,0.8,13.600000000000001
2024-05-12,Cough Syrup,21,3.0,63.0
2024-05-12,Artemether IV,3,15.0,45.0
2024-05-12,Quinine 500mg,9,8.0,72.0
2024-05-12,Ibuprofen 200mg,17,1.0,17.0
2024-05-12,Platelet Support,16,25.0,400.0
2024-05-12,Amoxicillin 250mg,12,4.0,48.0
2024-05-12,Ciprofloxacin 500mg,5,5.5,27.5
2024-05-12,Aspirin 325mg,5,0.8,4.0
2024-05-12,Chloramphenicol,3,6.0,18.0
2024-05-12,Vitamin B Complex,5,2.5,12.5
2024-05-13,Oseltamivir 75mg,9,12.0,108.0
2024-05-13,Paracetamol 500mg,18,1.5,27.0
2024-05-13,Vitamin C,14,0.8,11.200000000000001
2024-05-13,Cough Syrup,16,3.0,48.0
2024-05-13,Platelet Support,13,25.0,325.0
2024-05-13,Ibuprofen 200mg,10,1.0,10.0
2024-05-13,Amoxicillin 250mg,13,4.0,52.0
2024-05-13,Ciprofloxacin 500mg,22,5.5,121.0
2024-05-13,Aspirin 325mg,1,0.8,0.8
2024-05-13,Chloramphenicol,4,6.0,24.0
2024-05-13,Vitamin B Complex,2,2.5,5.0
2024-05-13,Artemether IV,6,15.0,90.0
2024-05-13,Quinine 500mg,1,8.0,8.0
2024-05-14,Oseltamivir 75mg,14,12.0,168.0
2024-05-14,Paracetamol 500mg,34,1.5,51.0
2024-05-14,Vitamin C,16,0.8,12.8
2024-05-14,Cough Syrup,23,3.0,69.0
2024-05-14,Platelet Support,14,25.0,350.0
2024-05-14,Ibuprofen 200mg,12,1.0,12.0
2024-05-14,Amoxicillin 250mg,9,4.0,36.0
2024-05-14,Ciprofloxacin 500mg,13,5.5,71.5
2024-05-14,Aspirin 325mg,6,0.8,4.800000000000001
2024-05-14,Chloramphenicol,2,6.0,12.0
2024-05-14,Vitamin B Complex,5,2.5,12.5
2024-05-14,Artemether IV,3,15.0,45.0
2024-05-15,Oseltamivir 75mg,7,12.0,84.0
2024-05-15,Paracetamol 500mg,40,1.5,60.0
2024-05-15,Vitamin C,17,0.8,13.600000000000001
2024-05-15,Cough Syrup,23,3.0,69.0
2024-05-15,Platelet Support,7,25.0,175.0
2024-05-15,Ibuprofen 200mg,8,1.0,8.0
2024-05-15,Amoxicillin 250mg,19,4.0,76.0
2024-05-15,Chloramphenicol,4,6.0,24.0
2024-05-15,Ciprofloxacin 500mg,15,5.5,82.5
2024-05-15,Aspirin 325mg,2,0.8,1.6
2024-05-15,Vitamin B Complex,3,2.5,7.5
2024-05-15,Artemether IV,2,15.0,30.0
2024-05-15,Quinine 500mg,2,8.0,16.0
2024-05-16,Oseltamivir 75mg,12,12.0,144.0
2024-05-16,Paracetamol 500mg,30,1.5,45.0
2024-05-16,Vitamin C,23,0.8,18.400000000000002
2024-05-16,Cough Syrup,17,3.0,51.0
2024-05-16,Platelet Support,13,25.0,325.0
2024-05-16,Ibuprofen 200mg,19,1.0,19.0
2024-05-16,Amoxicillin 250mg,10,4.0,40.0
2024-05-16,Ciprofloxacin 500mg,18,5.5,99.0
2024-05-16,Aspirin 325mg,3,0.8,2.4000000000000004
2024-05-16,Chloramphenicol,3,6.0,18.0
2024-05-16,Vitamin B Complex,3,2.5,7.5
2024-05-16,Artemether IV,1,15.0,15.0
2024-05-16,Quinine 500mg,4,8.0,32.0
2024-05-17,Oseltamivir 75mg,9,12.0,108.0
2024-05-17,Paracetamol 500mg,36,1.5,54.0
2024-05-17,Vitamin C,21,0.8,16.8
2024-05-17,Cough Syrup,23,3.0,69.0
2024-05-17,Platelet Support,12,25.0,300.0
2024-05-17,Ibuprofen 200mg,9,1.0,9.0
2024-05-17,Amoxicillin 250mg,15,4.0,60.0
2024-05-17,Ciprofloxacin 500mg,12,5.5,66.0
2024-05-17,Aspirin 325mg,2,0.8,1.6
2024-05-17,Chloramphenicol,1,6.0,6.0
2024-05-17,Vitamin B Complex,5,2.5,12.5
2024-05-17,Artemether IV,1,15.0,15.0
2024-05-17,Quinine 500mg,1,8.0,8.0
2024-05-18,Oseltamivir 75mg,10,12.0,120.0
2024-05-18,Paracetamol 500mg,38,1.5,57.0
2024-05-18,Vitamin C,25,0.8,20.0
2024-05-18,Cough Syrup,35,3.0,105.0
2024-05-18,Platelet Support,6,25.0,150.0
2024-05-18,Ibuprofen 200mg,23,1.0,23.0
2024-05-18,Amoxicillin 250mg,13,4.0,52.0
2024-05-18,Ciprofloxacin 500mg,16,5.5,88.0
2024-05-18,Aspirin 325mg,5,0.8,4.0
2024-05-18,Chloramphenicol,1,6.0,6.0
2024-05-18,Vitamin B Complex,4,2.5,10.0
2024-05-18,Artemether IV,3,15.0,45.0
2024-05-18,Quinine 500mg,3,8.0,24.0
2024-05-19,Oseltamivir 75mg,9,12.0,108.0
2024-05-19,Paracetamol 500mg,33,1.5,49.5
2024-05-19,Vitamin C,23,0.8,18.400000000000002
2024-05-19,Cough Syrup,34,3.0,102.0
2024-05-19,Platelet Support,7,25.0,175.0
2024-05-19,Ibuprofen 200mg,13,1.0,13.0
2024-05-19,Amoxicillin 250mg,17,4.0,68.0
2024-05-19,Ciprofloxacin 500mg,16,5.5,88.0
2024-05-19,Aspirin 325mg,6,0.8,4.800000000000001
2024-05-19,Chloramphenicol,3,6.0,18.0
2024-05-19,Vitamin B Complex,4,2.5,10.0
2024-05-19,Artemether IV,3,15.0,45.0
2024-05-19,Quinine 500mg,4,8.0,32.0
2024-05-20,Oseltamivir 75mg,9,12.0,108.0
2024-05-20,Paracetamol 500mg,33,1.5,49.5
2024-05-20,Vitamin C,31,0.8,24.8
2024-05-20,Cough Syrup,29,3.0,87.0
2024-05-20,Platelet Support,10,25.0,250.0
2024-05-20,Ibuprofen 200mg,29,1.0,29.0
2024-05-20,Amoxicillin 250mg,20,4.0,80.0
2024-05-20,Ciprofloxacin 500mg,14,5.5,77.0
2024-05-20,Aspirin 325mg,6,0.8,4.800000000000001
2024-05-20,Chloramphenicol,4,6.0,24.0
2024-05-20,Vitamin B Complex,2,2.5,5.0
2024-05-20,Artemether IV,3,15.0,45.0
2024-05-20,Quinine 500mg,1,8.0,8.0
2024-05-21,Oseltamivir 75mg,13,12.0,156.0
2024-05-21,Paracetamol 500mg,44,1.5,66.0
2024-05-21,Vitamin C,30,0.8,24.0
2024-05-21,Cough Syrup,36,3.0,108.0
2024-05-21,Platelet Support,12,25.0,300.0
2024-05-21,Ibuprofen 200mg,24,1.0,24.0
2024-05-21,Amoxicillin 250mg,9,4.0,36.0
2024-05-21,Ciprofloxacin 500mg,16,5.5,88.0
2024-05-21,Aspirin 325mg,4,0.8,3.2
2024-05-21,Chloramphenicol,2,6.0,12.0
2024-05-21,Artemether IV,3,15.0,45.0
2024-05-21,Quinine 500mg,3,8.0,24.0
2024-05-22,Oseltamivir 75mg,14,12.0,168.0
2024-05-22,Paracetamol 500mg,50,1.5,75.0
2024-05-22,Vitamin C,25,0.8,20.0
2024-05-22,Cough Syrup,40,3.0,120.0
2024-05-22,Platelet Support,11,25.0,275.0
2024-05-22,Ibuprofen 200mg,12,1.0,12.0
2024-05-22,Amoxicillin 250mg,9,4.0,36.0
2024-05-22,Ciprofloxacin 500mg,12,5.5,66.0
2024-05-22,Aspirin 325mg,7,0.8,5.6000000000000005
2024-05-22,Chloramphenicol,3,6.0,18.0
2024-05-22,Vitamin B Complex,4,2.5,10.0
2024-05-22,Artemether IV,1,15.0,15.0
2024-05-22,Quinine 500mg,2,8.0,16.0
2024-05-23,Oseltamivir 75mg,18,12.0,216.0
2024-05-23,Paracetamol 500mg,42,1.5,63.0
2024-05-23,Vitamin C,30,0.8,24.0
2024-05-23,Cough Syrup,34,3.0,102.0
2024-05-23,Platelet Support,11,25.0,275.0
2024-05-23,Ibuprofen 200mg,24,1.0,24.0
2024-05-23,Amoxicillin 250mg,16,4.0,64.0
2024-05-23,Ciprofloxacin 500mg,16,5.5,88.0
2024-05-23,Chloramphenicol,5,6.0,30.0
2024-05-23,Vitamin B Complex,4,2.5,10.0
2024-05-23,Artemether IV,5,15.0,75.0
2024-05-23,Quinine 500mg,3,8.0,24.0
2024-05-24,Oseltamivir 75mg,12,12.0,144.0
2024-05-24,Paracetamol 500mg,59,1.5,88.5
2024-05-24,Vitamin C,36,0.8,28.8
2024-05-24,Cough Syrup,51,3.0,153.0
2024-05-24,Platelet Support,8,25.0,200.0
2024-05-24,Ibuprofen 200mg,17,1.0,17.0
2024-05-24,Amoxicillin 250mg,8,4.0,32.0
2024-05-24,Ciprofloxacin 500mg,17,5.5,93.5
2024-05-24,Aspirin 325mg,4,0.8,3.2
2024-05-24,Chloramphenicol,5,6.0,30.0
2024-05-24,Vitamin B Complex,3,2.5,7.5
2024-05-24,Artemether IV,2,15.0,30.0
2024-05-24,Quinine 500mg,3,8.0,24.0
2024-05-25,Oseltamivir 75mg,20,12.0,240.0
2024-05-25,Paracetamol 500mg,34,1.5,51.0
2024-05-25,Vitamin C,27,0.8,21.6
2024-05-25,Cough Syrup,22,3.0,66.0
2024-05-25,Platelet Support,14,25.0,350.0
2024-05-25,Ibuprofen 200mg,18,1.0,18.0
2024-05-25,Amoxicillin 250mg,15,4.0,60.0
2024-05-25,Ciprofloxacin 500mg,11,5.5,60.5
2024-05-25,Chloramphenicol,6,6.0,36.0
2024-05-25,Vitamin B Complex,2,2.5,5.0
2024-05-25,Artemether IV,5,15.0,75.0
2024-05-25,Quinine 500mg,4,8.0,32.0
2024-05-26,Oseltamivir 75mg,16,12.0,192.0
2024-05-26,Paracetamol 500mg,48,1.5,72.0
2024-05-26,Vitamin C,32,0.8,25.6
2024-05-26,Cough Syrup,38,3.0,114.0
2024-05-26,Platelet Support,13,25.0,325.0
2024-05-26,Ibuprofen 200mg,18,1.0,18.0
2024-05-26,Amoxicillin 250mg,12,4.0,48.0
2024-05-26,Ciprofloxacin 500mg,12,5.5,66.0
2024-05-26,Aspirin 325mg,3,0.8,2.4000000000000004
2024-05-26,Chloramphenicol,7,6.0,42.0
2024-05-26,Vitamin B Complex,2,2.5,5.0
2024-05-26,Artemether IV,6,15.0,90.0
2024-05-27,Oseltamivir 75mg,16,12.0,192.0
2024-05-27,Paracetamol 500mg,38,1.5,57.0
2024-05-27,Vitamin C,24,0.8,19.200000000000003
2024-05-27,Cough Syrup,26,3.0,78.0
2024-05-27,Platelet Support,12,25.0,300.0
2024-05-27,Ibuprofen 200mg,10,1.0,10.0
2024-05-27,Amoxicillin 250mg,17,4.0,68.0
2024-05-27,Ciprofloxacin 500mg,12,5.5,66.0
2024-05-27,Aspirin 325mg,2,0.8,1.6
2024-05-27,Vitamin B Complex,3,2.5,7.5
2024-05-27,Artemether IV,3,15.0,45.0
2024-05-27,Quinine 500mg,8,8.0,64.0
2024-05-28,Oseltamivir 75mg,7,12.0,84.0
2024-05-28,Paracetamol 500mg,52,1.5,78.0
2024-05-28,Vitamin C,30,0.8,24.0
2024-05-28,Cough Syrup,34,3.0,102.0
2024-05-28,Platelet Support,8,25.0,200.0
2024-05-28,Ibuprofen 200mg,21,1.0,21.0
2024-05-28,Amoxicillin 250mg,10,4.0,40.0
2024-05-28,Ciprofloxacin 500mg,23,5.5,126.5
2024-05-28,Aspirin 325mg,4,0.8,3.2
2024-05-28,Chloramphenicol,2,6.0,12.0
2024-05-28,Vitamin B Complex,2,2.5,5.0
2024-05-28,Artemether IV,3,15.0,45.0
2024-05-28,Quinine 500mg,3,8.0,24.0
2024-05-29,Oseltamivir 75mg,19,12.0,228.0
2024-05-29,Paracetamol 500mg,60,1.5,90.0
2024-05-29,Cough Syrup,41,3.0,123.0
2024-05-29,Ibuprofen 200mg,39,1.0,39.0
2024-05-29,Vitamin C,36,0.8,28.8
2024-05-29,Platelet Support,18,25.0,450.0
2024-05-29,Amoxicillin 250mg,24,4.0,96.0
2024-05-29,Ciprofloxacin 500mg,22,5.5,121.0
2024-05-29,Aspirin 325mg,1,0.8,0.8
2024-05-29,Chloramphenicol,5,6.0,30.0
2024-05-29,Vitamin B Complex,5,2.5,12.5
2024-05-29,Artemether IV,2,15.0,30.0
2024-05-29,Quinine 500mg,1,8.0,8.0
2024-05-30,Oseltamivir 75mg,14,12.0,168.0
2024-05-30,Paracetamol 500mg,60,1.5,90.0
2024-05-30,Vitamin C,26,0.8,20.8
2024-05-30,Cough Syrup,47,3.0,141.0
2024-05-30,Platelet Support,16,25.0,400.0
2024-05-30,Ibuprofen 200mg,19,1.0,19.0
2024-05-30,Amoxicillin 250mg,25,4.0,100.0
2024-05-30,Chloramphenicol,3,6.0,18.0
2024-05-30,Ciprofloxacin 500mg,19,5.5,104.5
2024-05-30,Aspirin 325mg,1,0.8,0.8
2024-05-30,Vitamin B Complex,4,2.5,10.0
