date,region,total_cases,flu,covid,malaria,dengue,typhoid,pneumonia,cold
2024-10-26,East,42,3,0,7,3,1,0,1
2024-10-26,West,6,1,4,4,1,0,0,0
2024-10-26,Central,13,0,4,0,1,0,0,0
2024-10-27,North,29,8,0,0,5,0,1,0
2024-10-27,South,15,0,0,8,6,0,0,2
2024-10-27,East,37,4,2,13,6,1,0,2
2024-10-27,West,22,0,0,3,3,1,1,0
2024-10-27,Central,18,0,1,0,0,0,0,3
2024-10-28,North,21,8,0,0,3,0,0,0
2024-10-28,South,12,0,0,4,3,0,0,2
2024-10-28,East,31,1,0,6,0,1,1,4
2024-10-28,West,16,0,1,0,3,0,0,0
2024-10-28,Central,17,1,5,3,0,0,1,1
2024-10-29,North,24,11,1,0,3,0,2,0
2024-10-29,South,16,0,0,2,4,0,1,2
2024-10-29,East,24,2,0,12,2,0,0,0
2024-10-29,West,16,0,1,0,3,0,0,2
2024-10-29,Central,22,0,6,3,0,0,0,0
2024-10-30,North,40,11,2,0,4,0,0,0
2024-10-30,South,31,0,0,4,2,0,0,0
2024-10-30,East,29,0,1,11,0,0,0,5
2024-10-30,West,12,0,0,0,3,0,0,2
2024-10-30,Central,18,0,7,1,0,2,0,0
2024-10-31,North,40,4,2,0,2,0,0,0
2024-10-31,South,29,0,0,8,1,0,1,3
2024-10-31,East,16,0,1,13,0,0,0,1
2024-10-31,West,14,0,0,2,3,0,0,0
2024-10-31,Central,18,1,3,3,0,3,1,0
2024-11-01,North,39,10,3,0,3,0,0,0
2024-11-01,South,18,0,0,3,0,1,0,0
2024-11-01,East,23,0,1,9,1,0,0,1
2024-11-01,West,1,0,0,1,1,0,0,0
2024-11-01,Central,28,0,3,7,0,2,0,0
2024-11-02,North,50,12,4,0,3,1,5,1
2024-11-02,South,9,0,2,2,1,0,0,0
2024-11-02,East,22,0,1,6,0,0,0,5
2024-11-02,West,20,2,0,0,1,0,1,2
2024-11-02,Central,24,0,4,2,0,1,2,0
2024-11-03,North,44,13,4,0,3,0,2,1
2024-11-03,South,20,1,0,8,4,0,0,0
2024-11-03,East,13,1,1,4,5,0,0,4
2024-11-03,West,10,1,0,0,1,0,1,0
2024-11-03,Central,23,0,0,3,0,1,0,0
2024-11-04,North,38,11,5,0,5,0,2,0
2024-11-04,South,3,0,0,1,3,0,0,0
2024-11-04,East,23,0,4,10,1,0,0,6
2024-11-04,West,10,0,0,0,0,0,1,2
2024-11-04,Central,20,0,4,2,0,1,0,0
2024-11-05,North,41,6,1,0,6,2,0,5
2024-11-05,South,9,0,0,0,1,0,0,1
2024-11-05,East,29,0,2,8,0,0,0,5
2024-11-05,West,6,0,0,0,2,0,0,0
2024-11-05,Central,22,0,4,3,0,1,0,1
2024-11-06,North,46,10,9,0,5,1,6,4
2024-11-06,South,7,1,0,0,2,1,0,0
2024-11-06,East,27,1,3,8,2,0,0,11
2024-11-06,West,17,0,0,0,5,0,1,0
2024-11-06,Central,13,0,2,2,0,0,0,0
2024-11-07,North,55,3,2,0,0,0,6,6
2024-11-07,South,13,2,0,0,3,1,0,0
2024-11-07,East,23,0,2,5,1,0,1,11
2024-11-07,West,23,0,0,0,4,0,2,0
2024-11-07,Central,27,0,3,3,2,1,1,0
2024-11-08,North,44,9,3,1,2,0,4,3
2024-11-08,South,17,9,0,0,5,0,0,2
2024-11-08,East,36,0,1,9,1,0,1,11
2024-11-08,West,8,0,0,0,2,1,0,0
2024-11-08,Central,19,1,4,4,1,0,0,2
2024-11-09,North,64,13,6,3,2,0,2,4
2024-11-09,South,29,2,0,1,7,0,0,6
2024-11-09,East,27,0,6,8,0,0,1,8
2024-11-09,West,14,0,0,0,2,0,0,0
2024-11-09,Central,16,0,4,0,0,0,0,0
2024-11-10,North,63,7,4,0,3,3,3,9
2024-11-10,South,25,2,0,0,4,0,0,4
2024-11-10,East,27,0,2,8,0,1,0,4
2024-11-10,West,7,0,0,0,2,0,0,0
2024-11-10,Central,12,1,3,1,1,0,0,0
2024-11-11,North,50,7,2,0,8,1,2,5
2024-11-11,South,31,5,0,2,2,0,2,1
2024-11-11,East,32,2,1,9,0,0,0,9
2024-11-11,West,12,0,0,0,1,0,0,0
2024-11-11,Central,20,0,5,3,2,0,1,0
2024-11-12,North,52,10,6,0,0,0,2,7
2024-11-12,South,30,2,4,0,4,0,1,4
2024-11-12,East,52,0,2,5,0,0,0,8
2024-11-12,West,11,1,1,0,0,0,0,2
2024-11-12,Central,22,0,4,1,2,0,0,0
2024-11-13,North,57,9,2,0,2,0,5,6
2024-11-13,South,20,0,2,0,8,0,4,5
2024-11-13,East,18,0,2,7,0,0,0,5
2024-11-13,West,10,0,2,1,2,0,0,3
2024-11-13,Central,14,0,2,1,0,0,0,1
2024-11-14,North,55,7,5,1,3,1,4,8
2024-11-14,South,19,2,2,0,2,0,0,5
2024-11-14,East,25,0,1,6,0,0,0,4
2024-11-14,West,17,0,2,2,1,0,1,8
2024-11-14,Central,15,0,3,3,0,0,0,0
2024-11-15,North,37,9,2,0,2,0,2,2
2024-11-15,South,29,2,2,1,0,1,1,2
2024-11-15,East,13,0,4,4,0,0,0,1
2024-11-15,West,15,2,2,1,1,0,0,5
2024-11-15,Central,10,0,13,0,0,0,0,0
2024-11-16,North,46,3,1,0,0,3,2,5
2024-11-16,South,23,3,2,1,0,1,2,4
2024-11-16,East,22,0,0,4,3,0,0,0
2024-11-16,West,19,0,7,1,1,0,0,2
2024-11-16,Central,10,0,4,0,0,0,0,0
2024-11-17,North,47,5,3,0,2,1,4,9
2024-11-17,South,31,1,3,1,3,0,2,2
2024-11-17,East,19,2,0,2,2,0,0,3
2024-11-17,West,17,0,5,0,2,0,0,2
2024-11-17,Central,12,1,6,0,0,0,0,0
2024-11-18,North,59,7,7,0,1,2,1,6
2024-11-18,South,30,2,0,1,0,2,1,7
2024-11-18,East,12,1,0,5,0,0,0,3
2024-11-18,West,23,0,5,4,0,0,3,2
2024-11-18,Central,22,0,7,1,0,0,0,0
2024-11-19,North,48,6,5,0,2,3,1,4
2024-11-19,South,33,0,4,0,2,2,2,3
2024-11-19,East,10,3,2,4,0,0,0,1
2024-11-19,West,38,0,4,5,1,0,2,6
2024-11-19,Central,18,0,5,0,0,0,0,1
2024-11-20,North,46,6,6,0,0,0,1,9
2024-11-20,South,38,1,1,0,2,2,3,2
2024-11-20,East,17,1,0,5,0,0,2,2
2024-11-20,West,37,0,6,5,3,0,2,5
2024-11-20,Central,18,0,2,2,0,0,0,0
2024-11-21,North,50,7,2,1,0,1,2,2
2024-11-21,South,21,0,1,0,4,4,2,2
2024-11-21,East,24,1,2,5,0,0,0,1
2024-11-21,West,46,0,1,10,1,2,2,5
2024-11-21,Central,14,0,5,1,0,0,0,0
2024-11-22,North,57,7,2,0,1,1,2,10
2024-11-22,South,42,0,3,3,1,1,0,3
2024-11-22,East,16,0,0,5,0,0,1,1
2024-11-22,West,45,0,4,2,4,1,2,6
2024-11-22,Central,11,0,3,3,0,0,0,0
2024-11-23,North,59,9,3,0,2,2,3,10
2024-11-23,South,29,1,0,2,6,1,3,4
2024-11-23,East,19,0,0,5,0,1,1,3
2024-11-23,West,31,0,3,2,4,1,0,7
2024-11-23,Central,24,0,3,3,2,0,0,1
2024-11-24,North,57,8,3,0,1,5,0,9
2024-11-24,South,28,0,0,0,0,3,5,3
2024-11-24,East,21,0,2,5,0,0,0,2
2024-11-24,West,26,0,3,2,2,0,1,3
2024-11-24,Central,20,2,4,3,2,0,0,0
2024-11-25,North,61,12,0,0,1,2,3,5
2024-11-25,South,22,1,1,0,0,0,2,4
2024-11-25,East,18,0,0,5,0,0,0,3
2024-11-25,West,29,3,2,8,5,0,0,2
2024-11-25,Central,8,0,4,1,0,0,0,0
2024-11-26,North,49,15,5,0,0,1,1,2
2024-11-26,South,45,1,2,0,1,3,3,5
2024-11-26,East,16,0,0,8,0,1,0,0
2024-11-26,West,31,3,4,5,2,2,1,6
2024-11-26,Central,13,0,6,0,0,0,0,0
2024-11-27,North,41,10,4,0,3,2,1,4
2024-11-27,South,20,1,0,0,1,3,4,0
2024-11-27,East,15,0,0,6,1,4,0,0
2024-11-27,West,29,1,1,3,2,0,2,2
2024-11-27,Central,14,0,4,3,0,0,0,0
2024-11-28,North,41,9,2,0,2,5,3,1
2024-11-28,South,23,3,0,2,1,2,3,3
2024-11-28,East,19,0,0,3,0,0,0,0
2024-11-28,West,32,0,4,9,1,1,0,0
2024-11-28,Central,17,0,3,1,0,0,0,0
2024-11-29,North,58,5,1,3,0,5,4,0
2024-11-29,South,24,3,1,0,1,1,5,5
2024-11-29,East,13,0,1,3,0,2,0,0
2024-11-29,West,42,0,4,10,1,1,3,1
2024-11-29,Central,22,0,6,1,0,0,0,2
2024-11-30,North,49,6,2,0,3,8,3,2
2024-11-30,South,36,2,0,0,0,0,4,5
2024-11-30,East,17,0,0,0,3,0,0,0
2024-11-30,West,34,0,4,9,2,1,0,0
2024-11-30,Central,16,1,1,6,0,0,0,2
2024-12-01,North,44,4,5,0,2,5,0,0
2024-12-01,South,36,3,2,0,0,1,4,3
2024-12-01,East,12,0,1,1,5,0,0,0
2024-12-01,West,28,0,3,7,3,2,0,0
2024-12-01,Central,19,1,1,2,4,0,0,1
2024-12-02,North,43,8,1,2,6,4,1,0
2024-12-02,South,31,4,3,0,1,3,4,5
2024-12-02,East,12,0,1,3,3,2,0,0
2024-12-02,West,27,1,7,9,2,0,2,1
2024-12-02,Central,28,2,3,7,1,0,0,0
2024-12-03,North,52,8,2,2,8,7,1,0
2024-12-03,South,35,1,4,1,0,0,3,6
2024-12-03,East,22,2,1,1,2,0,0,0
2024-12-03,West,34,2,3,10,0,2,0,3
2024-12-03,Central,27,1,1,3,5,0,0,0
2024-12-04,North,40,3,4,1,6,8,1,0
2024-12-04,South,37,4,1,1,2,0,5,5
2024-12-04,East,11,0,7,0,4,0,0,1
2024-12-04,West,28,0,2,8,2,0,0,0
2024-12-04,Central,27,0,0,5,2,0,0,0
2024-12-05,North,52,5,0,1,7,2,1,1
2024-12-05,South,38,2,4,1,4,0,5,8
2024-12-05,East,19,0,6,0,1,0,0,1
2024-12-05,West,34,3,1,7,4,0,0,0
2024-12-05,Central,28,5,2,4,0,0,0,2
2024-12-06,North,49,2,0,1,6,4,1,0
2024-12-06,South,45,2,3,6,0,0,7,4
2024-12-06,East,23,0,4,0,5,0,0,2
2024-12-06,West,40,2,4,10,1,2,0,0
2024-12-06,Central,31,4,3,6,0,0,0,0
2024-12-07,North,53,7,2,2,6,4,0,0
2024-12-07,South,22,0,1,2,2,0,6,6
2024-12-07,East,29,0,9,0,2,0,0,3
2024-12-07,West,46,4,9,9,2,3,0,0
2024-12-07,Central,34,2,3,3,1,0,0,0
2024-12-08,North,61,5,4,1,8,3,1,2
2024-12-08,South,29,0,4,3,1,1,2,3
2024-12-08,East,41,0,4,0,2,0,0,4
2024-12-08,West,43,7,3,10,0,3,0,1
2024-12-08,Central,43,4,3,2,3,0,0,0
2024-12-09,North,53,6,3,4,6,6,0,2
2024-12-09,South,37,0,0,1,0,0,5,3
2024-12-09,East,38,2,2,0,3,0,1,4
2024-12-09,West,48,3,8,4,0,1,0,3
2024-12-09,Central,28,1,2,11,2,0,0,0
2024-12-10,North,55,7,4,4,1,7,0,0
2024-12-10,South,26,0,0,2,0,0,5,10
2024-12-10,East,31,3,7,0,7,1,1,4
2024-12-10,West,56,6,3,9,2,1,0,2
2024-12-10,Central,26,2,2,6,1,0,0,0
2024-12-11,North,49,5,3,3,2,5,1,0
2024-12-11,South,41,0,0,2,1,0,4,8
2024-12-11,East,41,0,10,0,7,0,0,3
2024-12-11,West,44,3,9,13,2,2,2,0
2024-12-11,Central,28,2,4,7,0,0,0,4
2024-12-12,North,50,5,0,2,5,4,2,1
2024-12-12,South,37,0,0,3,0,1,0,11
2024-12-12,East,47,1,2,0,8,1,0,9
2024-12-12,West,56,2,3,8,0,7,0,2
2024-12-12,Central,33,9,4,6,1,1,0,7
2024-12-13,North,43,4,0,0,3,3,1,3
2024-12-13,South,32,0,0,1,0,0,2,12
2024-12-13,East,43,2,3,0,4,1,0,10
2024-12-13,West,39,8,4,9,1,2,1,0
2024-12-13,Central,37,2,7,5,0,1,1,3
2024-12-14,North,50,5,0,5,9,3,0,0
2024-12-14,South,14,0,0,0,0,2,4,10
2024-12-14,East,59,5,5,0,2,1,1,15
2024-12-14,West,61,5,4,6,5,3,0,1
2024-12-14,Central,48,2,4,10,0,3,1,5
2024-12-15,North,32,7,0,2,1,4,1,1
2024-12-15,South,26,2,2,0,0,0,1,5
2024-12-15,East,44,2,6,0,6,1,2,9
2024-12-15,West,50,5,5,7,1,3,0,1
2024-12-15,Central,48,3,1,11,1,2,0,4
2024-12-16,North,43,2,0,2,6,2,2,2
2024-12-16,South,36,1,0,0,0,1,3,16
2024-12-16,East,48,4,3,0,4,0,0,11
2024-12-16,West,63,5,6,7,1,7,0,2
2024-12-16,Central,68,5,6,11,0,2,1,5
2024-12-17,North,56,7,1,2,2,8,0,0
2024-12-17,South,29,1,0,2,0,2,2,11
2024-12-17,East,58,0,11,1,10,2,1,11
2024-12-17,West,56,3,3,10,0,2,0,5
2024-12-17,Central,44,5,3,13,0,2,2,1
2024-12-18,North,48,6,0,1,4,2,0,2
2024-12-18,South,34,4,1,2,0,0,2,6
2024-12-18,East,45,3,6,0,6,0,0,6
2024-12-18,West,52,1,8,6,1,4,0,0
2024-12-18,Central,50,3,4,13,2,5,3,4
2024-12-19,North,39,5,0,3,1,7,0,0
2024-12-19,South,27,3,0,2,0,0,2,5
2024-12-19,East,55,1,8,0,3,1,0,5
2024-12-19,West,64,2,4,6,4,8,0,0
2024-12-19,Central,64,5,1,11,1,1,1,7
2024-12-20,North,45,5,0,4,1,4,0,0
2024-12-20,South,49,3,3,0,1,2,0,4
2024-12-20,East,50,1,8,0,9,4,0,4
2024-12-20,West,72,1,7,5,1,7,0,2
2024-12-20,Central,64,1,2,11,3,2,2,4
2024-12-21,North,44,6,0,2,0,5,0,0
2024-12-21,South,24,0,3,0,0,0,5,10
2024-12-21,East,49,3,9,0,6,0,3,7
2024-12-21,West,61,0,8,3,10,4,0,1
2024-12-21,Central,61,3,3,15,3,2,3,7
2024-12-22,North,42,5,1,2,2,2,0,2
2024-12-22,South,39,3,2,2,0,1,6,2
2024-12-22,East,55,1,3,1,7,1,3,7
2024-12-22,West,49,0,7,2,4,3,0,0
2024-12-22,Central,67,8,2,18,5,1,3,7
2024-12-23,North,47,2,1,9,2,4,0,0
2024-12-23,South,48,6,3,3,0,0,1,3
2024-12-23,East,60,1,3,1,4,1,2,4
2024-12-23,West,48,1,10,3,5,5,3,0
2024-12-23,Central,74,4,3,7,4,2,9,4
2024-12-24,North,47,6,1,8,2,6,0,0
2024-12-24,South,41,3,1,7,2,0,1,7
2024-12-24,East,56,1,8,0,5,3,1,7
2024-12-24,West,44,0,6,4,4,3,1,2
2024-12-24,Central,75,4,2,9,4,4,3,5
2024-12-25,North,32,3,0,7,4,1,0,0
2024-12-25,South,41,2,1,6,1,0,3,5
2024-12-25,East,69,3,7,3,6,2,2,9
2024-12-25,West,45,0,4,1,10,4,0,3
2024-12-25,Central,74,4,4,20,8,5,1,6
2024-12-26,North,35,0,0,6,5,5,1,0
2024-12-26,South,38,9,5,2,0,0,6,5
2024-12-26,East,80,3,11,1,2,0,2,7
2024-12-26,West,45,0,6,0,4,7,1,0
2024-12-26,Central,87,5,5,17,4,2,8,5
2024-12-27,North,50,0,0,8,0,3,0,0
2024-12-27,South,44,5,10,6,4,2,3,9
2024-12-27,East,42,3,3,2,7,1,4,7
2024-12-27,West,49,0,10,0,4,5,5,0
2024-12-27,Central,80,6,4,17,5,0,2,13
2024-12-28,North,30,0,1,3,5,11,2,0
2024-12-28,South,56,4,0,9,3,0,2,6
2024-12-28,East,52,0,3,0,5,0,1,8
2024-12-28,West,50,0,12,0,2,5,1,0
2024-12-28,Central,67,1,5,8,6,1,5,6
2024-12-29,North,38,0,0,2,5,5,0,0
2024-12-29,South,62,5,5,3,1,0,1,6
2024-12-29,East,49,0,8,0,8,4,0,6
2024-12-29,West,66,0,5,1,4,1,4,1
2024-12-29,Central,89,1,6,6,3,0,4,13
2024-12-30,North,39,0,1,4,3,3,0,0
2024-12-30,South,60,3,6,5,2,0,4,14
2024-12-30,East,61,1,6,0,5,3,0,3
2024-12-30,West,71,0,3,4,2,8,3,2
2024-12-30,Central,78,3,2,13,2,1,4,5
2024-12-31,North,52,1,0,5,10,7,0,0
2024-12-31,South,67,3,5,2,3,0,6,8
2024-12-31,East,65,4,7,0,14,1,2,7
2024-12-31,West,68,0,8,7,5,2,6,0
2024-12-31,Central,77,7,5,8,2,0,9,0
2025-01-01,North,40,0,1,3,5,5,0,0
2025-01-01,South,49,4,5,1,2,0,4,10
2025-01-01,East,44,5,11,0,6,4,0,3
2025-01-01,West,59,0,5,9,6,3,3,3
2025-01-01,Central,81,4,1,14,5,1,9,5
2025-01-02,North,60,1,2,4,5,3,0,3
2025-01-02,South,71,5,4,5,2,1,6,12
2025-01-02,East,61,3,5,0,4,0,1,6
2025-01-02,West,75,1,8,6,8,3,4,1
2025-01-02,Central,77,8,3,13,1,3,7,7
2025-01-03,North,52,0,2,8,2,4,0,2
2025-01-03,South,91,7,5,1,1,4,8,10
2025-01-03,East,70,6,6,0,6,1,0,5
2025-01-03,West,70,2,10,9,5,4,3,0
2025-01-03,Central,89,4,3,11,1,3,4,4
2025-01-04,North,53,3,1,8,9,5,0,4
2025-01-04,South,88,7,6,6,2,2,10,7
2025-01-04,East,60,5,7,1,3,2,3,8
2025-01-04,West,70,1,10,4,7,3,3,2
2025-01-04,Central,83,5,4,9,2,2,5,10
2025-01-05,North,72,2,2,8,12,2,1,2
2025-01-05,South,74,4,1,6,3,1,3,10
2025-01-05,East,68,1,8,2,11,1,1,3
2025-01-05,West,63,2,10,2,10,3,2,0
2025-01-05,Central,98,2,1,18,1,1,9,7
2025-01-06,North,46,2,4,6,7,4,0,8
2025-01-06,South,78,3,5,5,3,2,8,15
2025-01-06,East,60,2,5,2,4,1,3,3
2025-01-06,West,79,0,8,6,6,4,3,0
2025-01-06,Central,84,7,3,9,0,0,5,7
2025-01-07,North,74,2,5,7,8,6,0,6
2025-01-07,South,77,4,9,4,4,0,9,11
2025-01-07,East,76,3,13,3,3,0,5,3
2025-01-07,West,77,8,2,3,7,3,4,1
2025-01-07,Central,81,2,3,13,3,0,8,12
2025-01-08,North,94,1,2,5,10,2,0,10
2025-01-08,South,93,7,3,7,3,4,3,13
2025-01-08,East,62,3,6,1,2,3,3,3
2025-01-08,West,74,2,4,7,9,2,4,2
2025-01-08,Central,67,2,4,12,4,0,3,9
2025-01-09,North,72,2,4,4,12,3,0,6
2025-01-09,South,82,2,6,6,3,3,6,20
2025-01-09,East,78,5,6,2,3,1,4,4
2025-01-09,West,85,2,11,9,13,3,2,3
2025-01-09,Central,75,1,3,15,2,0,2,10
2025-01-10,North,79,2,1,2,6,3,1,6
2025-01-10,South,76,5,8,10,1,3,3,16
2025-01-10,East,68,10,7,3,4,3,7,5
2025-01-10,West,88,5,9,9,4,4,5,0
2025-01-10,Central,82,9,2,12,5,1,9,10
2025-01-11,North,62,1,0,5,10,4,3,9
2025-01-11,South,90,6,5,4,0,2,7,12
2025-01-11,East,85,7,2,5,3,3,3,6
2025-01-11,West,97,2,6,9,4,2,6,0
2025-01-11,Central,96,2,6,16,6,3,5,8
2025-01-12,North,60,7,1,9,8,3,1,6
2025-01-12,South,80,3,2,0,0,3,4,13
2025-01-12,East,83,10,5,9,7,1,3,9
2025-01-12,West,84,6,12,12,10,5,3,0
2025-01-12,Central,86,5,8,14,5,1,3,9
2025-01-13,North,74,1,1,9,5,5,1,4
2025-01-13,South,64,10,7,6,0,3,6,14
2025-01-13,East,85,12,4,5,4,1,9,7
2025-01-13,West,77,4,5,11,6,3,5,0
2025-01-13,Central,98,5,9,17,3,1,8,17
2025-01-14,North,72,2,0,7,11,11,0,3
2025-01-14,South,71,5,3,7,0,2,4,5
2025-01-14,East,94,8,7,8,7,3,1,8
2025-01-14,West,101,7,6,9,4,4,6,1
2025-01-14,Central,82,8,2,10,2,1,8,11
2025-01-15,North,66,1,3,7,7,2,1,5
2025-01-15,South,73,1,3,4,0,4,9,12
2025-01-15,East,96,9,9,6,12,1,7,14
2025-01-15,West,96,2,5,8,9,5,11,0
2025-01-15,Central,72,7,6,18,5,1,9,17
2025-01-16,North,44,3,0,2,12,7,1,3
2025-01-16,South,68,6,0,5,2,7,3,15
2025-01-16,East,91,8,5,8,7,0,6,9
2025-01-16,West,100,3,7,4,7,6,9,0
2025-01-16,Central,78,5,1,9,5,2,6,13
2025-01-17,North,49,2,0,2,8,7,0,0
2025-01-17,South,85,8,0,2,3,2,6,8
2025-01-17,East,75,10,5,5,11,2,5,15
2025-01-17,West,89,1,6,9,4,6,5,0
2025-01-17,Central,93,6,8,7,8,2,5,12
2025-01-18,North,47,2,0,5,7,11,0,3
2025-01-18,South,80,1,2,1,2,4,11,12
2025-01-18,East,99,4,8,8,3,0,1,16
2025-01-18,West,90,1,4,7,8,7,5,1
2025-01-18,Central,84,4,2,8,3,2,9,13
2025-01-19,North,51,2,0,2,7,4,0,7
2025-01-19,South,80,3,5,2,3,3,12,11
2025-01-19,East,87,10,11,4,5,1,4,16
2025-01-19,West,90,1,8,10,3,2,5,0
2025-01-19,Central,105,7,3,6,1,0,6,16
2025-01-20,North,65,2,0,5,7,2,0,9
2025-01-20,South,86,4,2,2,1,7,5,20
2025-01-20,East,81,10,9,11,3,2,7,13
2025-01-20,West,102,4,7,9,5,3,9,0
2025-01-20,Central,95,10,5,3,5,1,9,22
2025-01-21,North,43,0,0,5,10,0,0,5
2025-01-21,South,72,7,3,5,5,3,6,14
2025-01-21,East,79,7,10,12,1,0,5,11
2025-01-21,West,88,1,12,8,7,4,4,1
2025-01-21,Central,79,9,3,10,2,2,9,8
2025-01-22,North,36,0,0,9,9,1,0,6
2025-01-22,South,95,5,1,11,2,5,9,14
2025-01-22,East,88,6,9,6,4,0,4,11
2025-01-22,West,92,2,9,16,6,2,6,1
2025-01-22,Central,97,7,4,18,1,0,4,9
2025-01-23,North,49,0,0,8,9,3,0,3
2025-01-23,South,71,6,1,2,1,4,7,3
2025-01-23,East,86,5,12,9,3,1,2,10
2025-01-23,West,92,1,6,7,5,5,8,0
2025-01-23,Central,100,4,6,15,0,1,4,19
2025-01-24,North,53,0,0,8,4,1,0,5
2025-01-24,South,89,4,0,2,2,4,14,16
2025-01-24,East,95,11,10,5,2,1,4,16
2025-01-24,West,84,2,4,8,7,5,10,0
2025-01-24,Central,95,8,4,10,1,2,2,13
2025-01-25,North,53,1,1,14,5,1,1,3
2025-01-25,South,85,0,4,3,4,2,7,11
2025-01-25,East,76,5,11,8,4,0,4,12
2025-01-25,West,87,1,5,5,6,5,4,0
2025-01-25,Central,80,11,8,6,0,1,10,15
2025-01-26,North,55,2,1,11,6,2,0,2
2025-01-26,South,91,6,3,0,3,7,13,11
2025-01-26,East,82,8,10,10,7,2,4,8
2025-01-26,West,79,0,4,4,7,2,5,0
2025-01-26,Central,88,14,0,6,3,1,9,16
2025-01-27,North,47,1,0,11,11,3,2,4
2025-01-27,South,75,6,3,5,1,5,5,7
2025-01-27,East,97,9,9,5,8,2,3,8
2025-01-27,West,104,0,7,10,10,4,4,1
2025-01-27,Central,70,8,1,10,0,0,3,13
2025-01-28,North,55,3,1,6,8,1,0,2
2025-01-28,South,69,3,1,1,3,4,9,12
2025-01-28,East,102,7,8,13,10,0,6,9
2025-01-28,West,85,0,15,15,4,6,6,1
2025-01-28,Central,68,7,1,12,0,3,6,7
2025-01-29,North,51,4,0,11,7,2,0,1
2025-01-29,South,82,3,4,4,0,6,3,17
2025-01-29,East,86,6,10,10,15,1,5,6
2025-01-29,West,86,0,7,8,3,6,3,0
2025-01-29,Central,88,3,6,6,2,3,6,17
2025-01-30,North,53,2,0,8,8,2,0,1
2025-01-30,South,68,3,7,1,0,6,8,8
2025-01-30,East,112,3,6,13,8,2,7,10
2025-01-30,West,75,0,10,4,5,2,5,1
2025-01-30,Central,95,8,6,4,0,6,6,10
2025-01-31,North,54,5,0,4,13,2,0,3
2025-01-31,South,77,4,3,5,0,3,6,10
2025-01-31,East,107,5,8,19,9,0,4,6
2025-01-31,West,68,0,7,13,9,7,7,3
2025-01-31,Central,96,10,0,10,0,2,2,13
2025-02-01,North,50,4,0,9,9,2,0,0
2025-02-01,South,89,11,2,4,3,3,10,13
2025-02-01,East,87,8,9,5,4,0,5,11
2025-02-01,West,76,0,5,7,8,5,3,2
2025-02-01,Central,89,14,2,11,4,4,8,10
2025-02-02,North,45,3,0,9,12,1,1,0
2025-02-02,South,77,5,3,9,3,7,5,7
2025-02-02,East,102,12,4,10,5,2,3,6
2025-02-02,West,79,0,0,12,8,3,8,1
2025-02-02,Central,79,6,2,11,2,1,9,11
2025-02-03,North,43,2,1,6,7,4,1,0
2025-02-03,South,78,10,1,6,0,4,5,9
2025-02-03,East,95,4,3,14,3,0,7,4
2025-02-03,West,85,1,2,17,11,5,3,6
2025-02-03,Central,80,3,2,10,1,2,6,9
2025-02-04,North,62,0,0,13,10,3,1,0
2025-02-04,South,86,5,4,5,0,6,4,11
2025-02-04,East,79,9,15,11,4,1,7,13
2025-02-04,West,86,3,5,5,12,7,6,11
2025-02-04,Central,68,7,2,11,0,2,4,11
2025-02-05,North,54,0,1,7,15,2,2,1
2025-02-05,South,97,11,3,12,0,5,5,7
2025-02-05,East,101,12,5,6,11,1,8,7
2025-02-05,West,110,2,8,14,16,3,7,5
2025-02-05,Central,96,6,1,12,0,2,5,12
2025-02-06,North,57,3,0,14,10,3,1,4
2025-02-06,South,74,6,1,6,2,9,5,11
2025-02-06,East,96,6,9,10,6,3,8,5
2025-02-06,West,105,0,4,24,11,3,13,9
2025-02-06,Central,77,6,0,9,0,1,2,16
2025-02-07,North,56,2,0,8,6,5,3,2
2025-02-07,South,78,7,3,9,2,4,5,15
2025-02-07,East,115,8,5,16,9,0,9,5
2025-02-07,West,92,0,3,17,5,3,5,6
2025-02-07,Central,78,7,4,8,0,4,8,7
2025-02-08,North,63,9,0,4,9,2,0,3
2025-02-08,South,100,6,4,6,5,7,5,10
2025-02-08,East,100,14,8,11,6,0,4,8
2025-02-08,West,96,2,8,9,5,3,13,7
2025-02-08,Central,63,5,3,10,0,4,7,24
2025-02-09,North,70,4,0,10,8,2,0,2
2025-02-09,South,110,10,1,10,0,6,9,18
2025-02-09,East,116,10,9,11,15,3,7,12
2025-02-09,West,90,3,4,14,7,7,7,6
2025-02-09,Central,85,2,7,15,0,2,6,11
2025-02-10,North,82,3,1,17,9,3,1,4
2025-02-10,South,98,6,3,5,4,7,6,13
2025-02-10,East,122,12,2,9,5,0,6,7
2025-02-10,West,104,1,3,7,7,7,7,3
2025-02-10,Central,77,1,3,3,0,4,3,21
2025-02-11,North,72,4,1,15,11,1,2,7
2025-02-11,South,95,5,1,6,4,8,3,11
2025-02-11,East,99,6,6,10,5,3,10,10
2025-02-11,West,102,3,5,14,6,1,5,4
2025-02-11,Central,94,7,4,11,0,2,3,12
2025-02-12,North,85,7,0,9,4,2,1,4
2025-02-12,South,104,11,0,7,4,6,6,14
2025-02-12,East,109,9,6,7,8,3,6,16
2025-02-12,West,103,3,13,11,6,3,9,2
2025-02-12,Central,79,16,1,13,0,3,1,13
2025-02-13,North,73,12,0,6,9,4,3,7
2025-02-13,South,97,7,3,3,0,1,5,21
2025-02-13,East,99,8,5,8,12,2,8,16
2025-02-13,West,114,1,7,13,11,5,4,7
2025-02-13,Central,84,7,0,7,0,6,3,9
2025-02-14,North,71,3,0,16,4,5,0,1
